Time [s],Packet,Type,ID,DLC,Data,CRC,ACK
5.5635928000,1223,Data,0x100,0x8,0x00 0x00 0x10 0x40 0x0F 0x4F 0x23 0x32,0x276B,ACK
5.5836108000,1224,Data,0x100,0x8,0x00 0x00 0x10 0x40 0x0F 0x4F 0x23 0x32,0x276B,ACK
5.5838571000,1225,Data,0x203,0x8,0x01 0x00 0x57 0x00 0x57 0x00 0x00 0x00,0x25CC,ACK
5.5841053000,1226,Data,0x204,0x8,0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00,0x79D1,ACK
5.5843616000,1227,Data,0x205,0x8,0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00,0x72CA,ACK
5.5846158000,1228,Data,0x209,0x8,0x9F 0x27 0x10 0x04 0x90 0x49 0x00 0x00,0x59C2,ACK
5.5848580000,1229,Data,0x20A,0x8,0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00,0x1B53,ACK
5.5851123000,1230,Data,0x20B,0x8,0xBC 0x02 0x64 0x00 0x01 0xC8 0x00 0x00,0x021C,ACK
5.5853565000,1231,Data,0x20C,0x8,0x00 0x80 0x1E 0x34 0x1E 0x07 0x00 0x00,0x3A9D,ACK
5.5930066000,1232,Data,0x310,0x8,0xF1 0x0E 0x78 0x05 0x12 0x02 0x01 0xC8,0x2684,ACK
5.5937229000,1233,Data,0x311,0x8,0x39 0x1E 0x07 0x3F 0x90 0x01 0x00 0x00,0x66BC,ACK
5.6035909000,1234,Data,0x100,0x8,0x00 0x00 0x10 0x40 0x0F 0x4F 0x23 0x32,0x276B,ACK
5.6235909000,1235,Data,0x100,0x8,0x00 0x00 0x10 0x40 0x0F 0x4F 0x23 0x32,0x276B,ACK
5.6435928000,1236,Data,0x100,0x8,0x00 0x00 0x10 0x40 0x0F 0x4F 0x23 0x32,0x276B,ACK
5.6635888000,1237,Data,0x100,0x8,0x00 0x00 0x10 0x40 0x0F 0x4F 0x23 0x32,0x276B,ACK
5.6836167000,1238,Data,0x100,0x8,0x00 0x00 0x10 0x40 0x0F 0x4F 0x23 0x32,0x276B,ACK
5.6838650000,1239,Data,0x203,0x8,0x01 0x00 0x57 0x00 0x57 0x00 0x00 0x00,0x25CC,ACK
5.6841132000,1240,Data,0x204,0x8,0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00,0x79D1,ACK
5.6843695000,1241,Data,0x205,0x8,0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00,0x72CA,ACK
5.6846457000,1242,Data,0x209,0x8,0x9F 0x27 0x10 0x04 0x90 0x49 0x00 0x00,0x59C2,ACK
